team,date,home_team,away_team,home_goals,away_goals,is_home,goals_for,goals_against,result,competition
Espagne,12.09.2023,Espagne,Chypre,6,0,True,6,0,W,Unknown
Espagne,08.09.2023,Géorgie,Espagne,1,7,False,7,1,W,Unknown
Espagne,18.06.2023Après TAB,Croatie,EspagneVainqueur: Espagne,0,0,False,0,0,W,Unknown
Espagne,15.06.2023,EspagneQualifié: Espagne,Italie,2,1,True,2,1,W,Unknown
Espagne,28.03.2023,Écosse,Espagne,2,0,False,0,2,L,Unknown
Espagne,25.03.2023,Espagne,Norvège,3,0,True,3,0,W,Unknown
Espagne,06.12.2022Après TAB,MarocQualifié: Maroc,Espagne,0,0,False,0,0,L,Unknown
Espagne,01.12.2022,Japon,Espagne,2,1,False,1,2,L,Unknown
Espagne,27.11.2022,Espagne,Allemagne,1,1,True,1,1,D,Unknown
Espagne,23.11.2022,Espagne,Costa Rica,7,0,True,7,0,W,Unknown
Espagne,17.11.2022,Jordanie,Espagne,1,3,False,3,1,W,Unknown
Espagne,27.09.2022,Portugal,Espagne,0,1,False,1,0,W,Unknown
Espagne,24.09.2022,Espagne,Suisse,1,2,True,1,2,L,Unknown
Espagne,12.06.2022,Espagne,République Tchèque,2,0,True,2,0,W,Unknown
Espagne,09.06.2022,Suisse,Espagne,0,1,False,1,0,W,Unknown
Espagne,05.06.2022,République Tchèque,Espagne,2,2,False,2,2,D,Unknown
Espagne,02.06.2022,Espagne,Portugal,1,1,True,1,1,D,Unknown
Espagne,29.03.2022,Espagne,Islande,5,0,True,5,0,W,Unknown
Espagne,26.03.2022,Espagne,Albanie,2,1,True,2,1,W,Unknown
Espagne,14.11.2021,Espagne,Suède,1,0,True,1,0,W,Unknown
Espagne,11.11.2021,Grèce,Espagne,0,1,False,1,0,W,Unknown
Espagne,10.10.2021,Espagne,FranceVainqueur: France,1,2,True,1,2,L,Unknown
Espagne,06.10.2021,Italie,EspagneQualifié: Espagne,1,2,False,2,1,W,Unknown
Espagne,08.09.2021,Kosovo,Espagne,0,2,False,2,0,W,Unknown
Espagne,05.09.2021,Espagne,Géorgie,4,0,True,4,0,W,Unknown
Espagne,02.09.2021,Suède,Espagne,2,1,False,1,2,L,Unknown
Espagne,06.07.2021Après TAB,ItalieQualifié: Italie,Espagne,1,1,False,1,1,L,Unknown
Espagne,02.07.2021Après TAB,Suisse,EspagneQualifié: Espagne,1,1,False,1,1,W,Unknown
Espagne,28.06.2021Après prol.,Croatie,EspagneQualifié: Espagne,3,5,False,5,3,W,Unknown
Espagne,23.06.2021,Slovaquie,Espagne,0,5,False,5,0,W,Unknown
Espagne,19.06.2021,Espagne,Pologne,1,1,True,1,1,D,Unknown
Espagne,14.06.2021,Espagne,Suède,0,0,True,0,0,D,Unknown
Espagne,08.06.2021,Espagne,Lituanie,4,0,True,4,0,W,Unknown
Espagne,04.06.2021,Espagne,Portugal,0,0,True,0,0,D,Unknown
Espagne,31.03.2021,Espagne,Kosovo,3,1,True,3,1,W,Unknown
Espagne,28.03.2021,Géorgie,Espagne,1,2,False,2,1,W,Unknown
Espagne,25.03.2021,Espagne,Grèce,1,1,True,1,1,D,Unknown
Espagne,17.11.2020,Espagne,Allemagne,6,0,True,6,0,W,Unknown
Espagne,14.11.2020,Suisse,Espagne,1,1,False,1,1,D,Unknown
Espagne,11.11.2020,Pays-Bas,Espagne,1,1,False,1,1,D,Unknown
Espagne,13.10.2020,Ukraine,Espagne,1,0,False,0,1,L,Unknown
Espagne,10.10.2020,Espagne,Suisse,1,0,True,1,0,W,Unknown
Espagne,07.10.2020,Portugal,Espagne,0,0,False,0,0,D,Unknown
Espagne,06.09.2020,Espagne,Ukraine,4,0,True,4,0,W,Unknown
Espagne,03.09.2020,Allemagne,Espagne,1,1,False,1,1,D,Unknown
Espagne,18.11.2019,Espagne,Roumanie,5,0,True,5,0,W,Unknown
France,04.06. 21:10,France,Côte d'Ivoire,1,2,True,1,2,L,Unknown
France,29.03. 21:00,Colombie,France,1,3,False,3,1,W,Unknown
France,26.03. 21:00,Brésil,France,1,2,False,2,1,W,Unknown
France,16.11.2025,Azerbaïdjan,France,1,3,False,3,1,W,Unknown
France,13.11.2025,France,Ukraine,4,0,True,4,0,W,Unknown
France,13.10.2025,Islande,France,2,2,False,2,2,D,Unknown
France,10.10.2025,France,Azerbaïdjan,3,0,True,3,0,W,Unknown
France,09.09.2025,France,Islande,2,1,True,2,1,W,Unknown
France,05.09.2025,Ukraine,France,0,2,False,2,0,W,Unknown
France,08.06.2025,Allemagne,FranceVainqueur: France,0,2,False,2,0,W,Unknown
France,05.06.2025,EspagneQualifié: Espagne,France,5,4,False,4,5,L,Unknown
France,23.03.2025Après TAB,FranceQualifié: France,Croatie,2,0,True,2,0,W,Unknown
France,20.03.2025,Croatie,France,2,0,False,0,2,L,Unknown
France,17.11.2024,Italie,France,1,3,False,3,1,W,Unknown
France,14.11.2024,France,Israel,0,0,True,0,0,D,Unknown
France,14.10.2024,Belgique,France,1,2,False,2,1,W,Unknown
France,10.10.2024,Israel,France,1,4,False,4,1,W,Unknown
France,09.09.2024,France,Belgique,2,0,True,2,0,W,Unknown
France,06.09.2024,France,Italie,1,3,True,1,3,L,Unknown
France,09.07.2024,EspagneQualifié: Espagne,France,2,1,False,1,2,L,Unknown
France,05.07.2024Après TAB,Portugal,FranceQualifié: France,0,0,False,0,0,W,Unknown
France,01.07.2024,FranceQualifié: France,Belgique,1,0,True,1,0,W,Unknown
France,25.06.2024,France,Pologne,1,1,True,1,1,D,Unknown
France,21.06.2024,Pays-Bas,France,0,0,False,0,0,D,Unknown
France,17.06.2024,Autriche,France,0,1,False,1,0,W,Unknown
France,09.06.2024,France,Canada,0,0,True,0,0,D,Unknown
France,05.06.2024,France,Luxembourg,3,0,True,3,0,W,Unknown
France,26.03.2024,France,Chili,3,2,True,3,2,W,Unknown
France,23.03.2024,France,Allemagne,0,2,True,0,2,L,Unknown
France,21.11.2023,Grèce,France,2,2,False,2,2,D,Unknown
France,18.11.2023,France,Gibraltar,14,0,True,14,0,W,Unknown
France,17.10.2023,France,Écosse,4,1,True,4,1,W,Unknown
France,13.10.2023,Pays-Bas,France,1,2,False,2,1,W,Unknown
France,12.09.2023,Allemagne,France,2,1,False,1,2,L,Unknown
France,07.09.2023,France,Irlande,2,0,True,2,0,W,Unknown
France,19.06.2023,France,Grèce,1,0,True,1,0,W,Unknown
France,16.06.2023,Gibraltar,France,0,3,False,3,0,W,Unknown
France,27.03.2023,Irlande,France,0,1,False,1,0,W,Unknown
France,24.03.2023,France,Pays-Bas,4,0,True,4,0,W,Unknown
France,18.12.2022Après TAB,ArgentineVainqueur: Argentine,France,3,3,False,3,3,L,Unknown
France,14.12.2022,FranceQualifié: France,Maroc,2,0,True,2,0,W,Unknown
France,10.12.2022,Angleterre,FranceQualifié: France,1,2,False,2,1,W,Unknown
France,04.12.2022,FranceQualifié: France,Pologne,3,1,True,3,1,W,Unknown
France,30.11.2022,Tunisie,France,1,0,False,0,1,L,Unknown
France,26.11.2022,France,Danemark,2,1,True,2,1,W,Unknown
France,22.11.2022,France,Australie,4,1,True,4,1,W,Unknown
France,25.09.2022,Danemark,France,2,0,False,0,2,L,Unknown
France,22.09.2022,France,Autriche,2,0,True,2,0,W,Unknown
France,13.06.2022,France,Croatie,0,1,True,0,1,L,Unknown
France,10.06.2022,Autriche,France,1,1,False,1,1,D,Unknown
France,06.06.2022,Croatie,France,1,1,False,1,1,D,Unknown
France,03.06.2022,France,Danemark,1,2,True,1,2,L,Unknown
France,29.03.2022,France,Afrique du Sud,5,0,True,5,0,W,Unknown
France,25.03.2022,France,Côte d'Ivoire,2,1,True,2,1,W,Unknown
France,16.11.2021,Finlande,France,0,2,False,2,0,W,Unknown
France,13.11.2021,France,Kazakhstan,8,0,True,8,0,W,Unknown
France,10.10.2021,Espagne,FranceVainqueur: France,1,2,False,2,1,W,Unknown
France,07.10.2021,Belgique,FranceQualifié: France,2,3,False,3,2,W,Unknown
France,07.09.2021,France,Finlande,2,0,True,2,0,W,Unknown
France,04.09.2021,Ukraine,France,1,1,False,1,1,D,Unknown
France,01.09.2021,France,Bosnie-Herzégovine,1,1,True,1,1,D,Unknown
France,28.06.2021Après TAB,France,SuisseQualifié: Suisse,3,3,True,3,3,L,Unknown
France,23.06.2021,Portugal,France,2,2,False,2,2,D,Unknown
France,19.06.2021,Hongrie,France,1,1,False,1,1,D,Unknown
France,15.06.2021,France,Allemagne,1,0,True,1,0,W,Unknown
France,08.06.2021,France,Bulgarie,3,0,True,3,0,W,Unknown
France,02.06.2021,France,Pays de Galles,3,0,True,3,0,W,Unknown
France,31.03.2021,Bosnie-Herzégovine,France,0,1,False,1,0,W,Unknown
France,28.03.2021,Kazakhstan,France,0,2,False,2,0,W,Unknown
France,24.03.2021,France,Ukraine,1,1,True,1,1,D,Unknown
France,17.11.2020,France,Suède,4,2,True,4,2,W,Unknown
France,14.11.2020,Portugal,France,0,1,False,1,0,W,Unknown
France,11.11.2020,France,Finlande,0,2,True,0,2,L,Unknown
France,14.10.2020,Croatie,France,1,2,False,2,1,W,Unknown
France,11.10.2020,France,Portugal,0,0,True,0,0,D,Unknown
France,07.10.2020,France,Ukraine,7,1,True,7,1,W,Unknown
France,08.09.2020,France,Croatie,4,2,True,4,2,W,Unknown
France,05.09.2020,Suède,France,0,1,False,1,0,W,Unknown
France,17.11.2019,Albanie,France,0,2,False,2,0,W,Unknown
France,14.11.2019,France,Moldavie,2,1,True,2,1,W,Unknown
Norvège,01.06. 19:00,Norvège,Suède,3,1,True,3,1,W,Unknown
Norvège,31.03. 18:00,Norvège,Suisse,0,0,True,0,0,D,Unknown
Norvège,27.03. 20:45,Pays-Bas,Norvège,2,1,False,1,2,L,Unknown
Norvège,16.11.2025,Italie,Norvège,1,4,False,4,1,W,Unknown
Norvège,13.11.2025,Norvège,Estonie,4,1,True,4,1,W,Unknown
Norvège,14.10.2025,Norvège,Nouvelle-Zélande,1,1,True,1,1,D,Unknown
Norvège,11.10.2025,Norvège,Israel,5,0,True,5,0,W,Unknown
Norvège,09.09.2025,Norvège,Moldavie,11,1,True,11,1,W,Unknown
Norvège,04.09.2025,Norvège,Finlande,1,0,True,1,0,W,Unknown
Norvège,09.06.2025,Estonie,Norvège,0,1,False,1,0,W,Unknown
Norvège,06.06.2025,Norvège,Italie,3,0,True,3,0,W,Unknown
Norvège,25.03.2025,Israel,Norvège,2,4,False,4,2,W,Unknown
Norvège,22.03.2025,Moldavie,Norvège,0,5,False,5,0,W,Unknown
Norvège,17.11.2024,Norvège,Kazakhstan,5,0,True,5,0,W,Unknown
Norvège,14.11.2024,Slovénie,Norvège,1,4,False,4,1,W,Unknown
Norvège,13.10.2024,Autriche,Norvège,5,1,False,1,5,L,Unknown
Norvège,10.10.2024,Norvège,Slovénie,3,0,True,3,0,W,Unknown
Norvège,09.09.2024,Norvège,Autriche,2,1,True,2,1,W,Unknown
Norvège,06.09.2024,Kazakhstan,Norvège,0,0,False,0,0,D,Unknown
Norvège,08.06.2024,Danemark,Norvège,3,1,False,1,3,L,Unknown
Norvège,05.06.2024,Norvège,Kosovo,3,0,True,3,0,W,Unknown
Norvège,26.03.2024,Norvège,Slovaquie,1,1,True,1,1,D,Unknown
Norvège,22.03.2024,Norvège,République Tchèque,1,2,True,1,2,L,Unknown
Norvège,19.11.2023,Écosse,Norvège,3,3,False,3,3,D,Unknown
Norvège,16.11.2023,Norvège,Iles Féroé,2,0,True,2,0,W,Unknown
Norvège,15.10.2023,Norvège,Espagne,0,1,True,0,1,L,Unknown
Norvège,12.10.2023,Chypre,Norvège,0,4,False,4,0,W,Unknown
Norvège,12.09.2023,Norvège,Géorgie,2,1,True,2,1,W,Unknown
Norvège,07.09.2023,Norvège,Jordanie,6,0,True,6,0,W,Unknown
Norvège,20.06.2023,Norvège,Chypre,3,1,True,3,1,W,Unknown
Norvège,17.06.2023,Norvège,Écosse,1,2,True,1,2,L,Unknown
Norvège,28.03.2023,Géorgie,Norvège,1,1,False,1,1,D,Unknown
Norvège,25.03.2023,Espagne,Norvège,3,0,False,0,3,L,Unknown
Norvège,20.11.2022,Norvège,Finlande,1,1,True,1,1,D,Unknown
Norvège,17.11.2022,Irlande,Norvège,1,2,False,2,1,W,Unknown
Norvège,27.09.2022,Norvège,Serbie,0,2,True,0,2,L,Unknown
Norvège,24.09.2022,Slovénie,Norvège,2,1,False,1,2,L,Unknown
Norvège,12.06.2022,Norvège,Suède,3,2,True,3,2,W,Unknown
Norvège,09.06.2022,Norvège,Slovénie,0,0,True,0,0,D,Unknown
Norvège,05.06.2022,Suède,Norvège,1,2,False,2,1,W,Unknown
Norvège,02.06.2022,Serbie,Norvège,0,1,False,1,0,W,Unknown
Norvège,29.03.2022,Norvège,Arménie,9,0,True,9,0,W,Unknown
Norvège,25.03.2022,Norvège,Slovaquie,2,0,True,2,0,W,Unknown
Norvège,16.11.2021,Pays-Bas,Norvège,2,0,False,0,2,L,Unknown
Norvège,13.11.2021,Norvège,Lettonie,0,0,True,0,0,D,Unknown
Norvège,11.10.2021,Norvège,Monténégro,2,0,True,2,0,W,Unknown
Norvège,08.10.2021,Turquie,Norvège,1,1,False,1,1,D,Unknown
Norvège,07.09.2021,Norvège,Gibraltar,5,1,True,5,1,W,Unknown
Norvège,04.09.2021,Lettonie,Norvège,0,2,False,2,0,W,Unknown
Norvège,01.09.2021,Norvège,Pays-Bas,1,1,True,1,1,D,Unknown
Norvège,06.06.2021,Norvège,Grèce,1,2,True,1,2,L,Unknown
Norvège,02.06.2021,Norvège,Luxembourg,1,0,True,1,0,W,Unknown
Norvège,30.03.2021,Monténégro,Norvège,0,1,False,1,0,W,Unknown
Norvège,27.03.2021,Norvège,Turquie,0,3,True,0,3,L,Unknown
Norvège,24.03.2021,Gibraltar,Norvège,0,3,False,3,0,W,Unknown
Norvège,18.11.2020,Autriche,Norvège,1,1,False,1,1,D,Unknown
Norvège,15.11.2020Forfait,Roumanie,Norvège,3,0,False,0,3,L,Unknown
Norvège,14.10.2020,Norvège,Irlande du Nord,1,0,True,1,0,W,Unknown
Norvège,11.10.2020,Norvège,Roumanie,4,0,True,4,0,W,Unknown
Norvège,08.10.2020Après prol.,Norvège,SerbieQualifié: Serbie,1,2,True,1,2,L,Unknown
Norvège,07.09.2020,Irlande du Nord,Norvège,1,5,False,5,1,W,Unknown
Norvège,04.09.2020,Norvège,Autriche,1,2,True,1,2,L,Unknown
Norvège,18.11.2019,Malte,Norvège,1,2,False,2,1,W,Unknown
Norvège,15.11.2019,Norvège,Iles Féroé,4,0,True,4,0,W,Unknown
Norvège,15.10.2019,Roumanie,Norvège,1,1,False,1,1,D,Unknown
Norvège,12.10.2019,Norvège,Espagne,1,1,True,1,1,D,Unknown
Norvège,08.09.2019,Suède,Norvège,1,1,False,1,1,D,Unknown
Norvège,05.09.2019,Norvège,Malte,2,0,True,2,0,W,Unknown
Norvège,10.06.2019,Iles Féroé,Norvège,0,2,False,2,0,W,Unknown
Norvège,07.06.2019,Norvège,Roumanie,2,2,True,2,2,D,Unknown
Norvège,26.03.2019,Norvège,Suède,3,3,True,3,3,D,Unknown
Norvège,23.03.2019,Espagne,Norvège,2,1,False,1,2,L,Unknown
Norvège,19.11.2018,Chypre,Norvège,0,2,False,2,0,W,Unknown
Norvège,16.11.2018,Slovénie,Norvège,1,1,False,1,1,D,Unknown
Norvège,16.10.2018,Norvège,Bulgarie,1,0,True,1,0,W,Unknown
Norvège,13.10.2018,Norvège,Slovénie,1,0,True,1,0,W,Unknown
Norvège,09.09.2018,Bulgarie,Norvège,1,0,False,0,1,L,Unknown
Norvège,06.09.2018,Norvège,Chypre,2,0,True,2,0,W,Unknown
Norvège,06.06.2018,Norvège,Panama,1,0,True,1,0,W,Unknown
Norvège,02.06.2018,Islande,Norvège,2,3,False,3,2,W,Unknown
Pays-Bas,03.06. 20:45,Pays-Bas,Algérie,0,1,True,0,1,L,Unknown
Pays-Bas,31.03. 20:45,Pays-Bas,Équateur,1,1,True,1,1,D,Unknown
Pays-Bas,27.03. 20:45,Pays-Bas,Norvège,2,1,True,2,1,W,Unknown
Pays-Bas,17.11.2025,Pays-Bas,Lituanie,4,0,True,4,0,W,Unknown
Pays-Bas,14.11.2025,Pologne,Pays-Bas,1,1,False,1,1,D,Unknown
Pays-Bas,12.10.2025,Pays-Bas,Finlande,4,0,True,4,0,W,Unknown
Pays-Bas,09.10.2025,Malte,Pays-Bas,0,4,False,4,0,W,Unknown
Pays-Bas,07.09.2025,Lituanie,Pays-Bas,2,3,False,3,2,W,Unknown
Pays-Bas,04.09.2025,Pays-Bas,Pologne,1,1,True,1,1,D,Unknown
Pays-Bas,10.06.2025,Pays-Bas,Malte,8,0,True,8,0,W,Unknown
Pays-Bas,07.06.2025,Finlande,Pays-Bas,0,2,False,2,0,W,Unknown
Pays-Bas,23.03.2025Après TAB,EspagneQualifié: Espagne,Pays-Bas,3,3,False,3,3,L,Unknown
Pays-Bas,20.03.2025,Pays-Bas,Espagne,2,2,True,2,2,D,Unknown
Pays-Bas,19.11.2024,Bosnie-Herzégovine,Pays-Bas,1,1,False,1,1,D,Unknown
Pays-Bas,16.11.2024,Pays-Bas,Hongrie,4,0,True,4,0,W,Unknown
Pays-Bas,14.10.2024,Allemagne,Pays-Bas,1,0,False,0,1,L,Unknown
Pays-Bas,11.10.2024,Hongrie,Pays-Bas,1,1,False,1,1,D,Unknown
Pays-Bas,10.09.2024,Pays-Bas,Allemagne,2,2,True,2,2,D,Unknown
Pays-Bas,07.09.2024,Pays-Bas,Bosnie-Herzégovine,5,2,True,5,2,W,Unknown
Pays-Bas,10.07.2024,Pays-Bas,AngleterreQualifié: Angleterre,1,2,True,1,2,L,Unknown
Pays-Bas,06.07.2024,Pays-BasQualifié: Pays-Bas,Turquie,2,1,True,2,1,W,Unknown
Pays-Bas,02.07.2024,Roumanie,Pays-BasQualifié: Pays-Bas,0,3,False,3,0,W,Unknown
Pays-Bas,25.06.2024,Pays-Bas,Autriche,2,3,True,2,3,L,Unknown
Pays-Bas,21.06.2024,Pays-Bas,France,0,0,True,0,0,D,Unknown
Pays-Bas,16.06.2024,Pologne,Pays-Bas,1,2,False,2,1,W,Unknown
Pays-Bas,10.06.2024,Pays-Bas,Islande,4,0,True,4,0,W,Unknown
Pays-Bas,06.06.2024,Pays-Bas,Canada,4,0,True,4,0,W,Unknown
Pays-Bas,26.03.2024,Allemagne,Pays-Bas,2,1,False,1,2,L,Unknown
Pays-Bas,22.03.2024,Pays-Bas,Écosse,4,0,True,4,0,W,Unknown
Pays-Bas,21.11.2023,Gibraltar,Pays-Bas,0,6,False,6,0,W,Unknown
Pays-Bas,18.11.2023,Pays-Bas,Irlande,1,0,True,1,0,W,Unknown
Pays-Bas,16.10.2023,Grèce,Pays-Bas,0,1,False,1,0,W,Unknown
Pays-Bas,13.10.2023,Pays-Bas,France,1,2,True,1,2,L,Unknown
Pays-Bas,10.09.2023,Irlande,Pays-Bas,1,2,False,2,1,W,Unknown
Pays-Bas,07.09.2023,Pays-Bas,Grèce,3,0,True,3,0,W,Unknown
Pays-Bas,18.06.2023,Pays-Bas,ItalieVainqueur: Italie,2,3,True,2,3,L,Unknown
Pays-Bas,14.06.2023Après prol.,Pays-Bas,CroatieQualifié: Croatie,2,4,True,2,4,L,Unknown
Pays-Bas,27.03.2023,Pays-Bas,Gibraltar,3,0,True,3,0,W,Unknown
Pays-Bas,24.03.2023,France,Pays-Bas,4,0,False,0,4,L,Unknown
Pays-Bas,09.12.2022Après TAB,Pays-Bas,ArgentineQualifié: Argentine,2,2,True,2,2,L,Unknown
Pays-Bas,03.12.2022,Pays-BasQualifié: Pays-Bas,États-Unis,3,1,True,3,1,W,Unknown
Pays-Bas,29.11.2022,Pays-Bas,Qatar,2,0,True,2,0,W,Unknown
Pays-Bas,25.11.2022,Pays-Bas,Équateur,1,1,True,1,1,D,Unknown
Pays-Bas,21.11.2022,Sénégal,Pays-Bas,0,2,False,2,0,W,Unknown
Pays-Bas,25.09.2022,Pays-Bas,Belgique,1,0,True,1,0,W,Unknown
Pays-Bas,22.09.2022,Pologne,Pays-Bas,0,2,False,2,0,W,Unknown
Pays-Bas,14.06.2022,Pays-Bas,Pays de Galles,3,2,True,3,2,W,Unknown
Pays-Bas,11.06.2022,Pays-Bas,Pologne,2,2,True,2,2,D,Unknown
Pays-Bas,08.06.2022,Pays de Galles,Pays-Bas,1,2,False,2,1,W,Unknown
Pays-Bas,03.06.2022,Belgique,Pays-Bas,1,4,False,4,1,W,Unknown
Pays-Bas,29.03.2022,Pays-Bas,Allemagne,1,1,True,1,1,D,Unknown
Pays-Bas,26.03.2022,Pays-Bas,Danemark,4,2,True,4,2,W,Unknown
Pays-Bas,16.11.2021,Pays-Bas,Norvège,2,0,True,2,0,W,Unknown
Pays-Bas,13.11.2021,Monténégro,Pays-Bas,2,2,False,2,2,D,Unknown
Pays-Bas,11.10.2021,Pays-Bas,Gibraltar,6,0,True,6,0,W,Unknown
Pays-Bas,08.10.2021,Lettonie,Pays-Bas,0,1,False,1,0,W,Unknown
Pays-Bas,07.09.2021,Pays-Bas,Turquie,6,1,True,6,1,W,Unknown
Pays-Bas,04.09.2021,Pays-Bas,Monténégro,4,0,True,4,0,W,Unknown
Pays-Bas,01.09.2021,Norvège,Pays-Bas,1,1,False,1,1,D,Unknown
Pays-Bas,27.06.2021,Pays-Bas,République TchèqueQualifié: République Tchèque,0,2,True,0,2,L,Unknown
Pays-Bas,21.06.2021,Macédoine du Nord,Pays-Bas,0,3,False,3,0,W,Unknown
Pays-Bas,17.06.2021,Pays-Bas,Autriche,2,0,True,2,0,W,Unknown
Pays-Bas,13.06.2021,Pays-Bas,Ukraine,3,2,True,3,2,W,Unknown
Pays-Bas,06.06.2021,Pays-Bas,Géorgie,3,0,True,3,0,W,Unknown
Pays-Bas,02.06.2021,Pays-Bas,Écosse,2,2,True,2,2,D,Unknown
Pays-Bas,30.03.2021,Gibraltar,Pays-Bas,0,7,False,7,0,W,Unknown
Pays-Bas,27.03.2021,Pays-Bas,Lettonie,2,0,True,2,0,W,Unknown
Pays-Bas,24.03.2021,Turquie,Pays-Bas,4,2,False,2,4,L,Unknown
Pays-Bas,18.11.2020,Pologne,Pays-Bas,1,2,False,2,1,W,Unknown
Pays-Bas,15.11.2020,Pays-Bas,Bosnie-Herzégovine,3,1,True,3,1,W,Unknown
Pays-Bas,11.11.2020,Pays-Bas,Espagne,1,1,True,1,1,D,Unknown
Pays-Bas,14.10.2020,Italie,Pays-Bas,1,1,False,1,1,D,Unknown
Pays-Bas,11.10.2020,Bosnie-Herzégovine,Pays-Bas,0,0,False,0,0,D,Unknown
Pays-Bas,07.10.2020,Pays-Bas,Mexique,0,1,True,0,1,L,Unknown
Pays-Bas,07.09.2020,Pays-Bas,Italie,0,1,True,0,1,L,Unknown
Pays-Bas,04.09.2020,Pays-Bas,Pologne,1,0,True,1,0,W,Unknown
Pays-Bas,19.11.2019,Pays-Bas,Estonie,5,0,True,5,0,W,Unknown
Pays-Bas,16.11.2019,Irlande du Nord,Pays-Bas,0,0,False,0,0,D,Unknown
Pays-Bas,13.10.2019,Biélorussie,Pays-Bas,1,2,False,2,1,W,Unknown
Pays-Bas,10.10.2019,Pays-Bas,Irlande du Nord,3,1,True,3,1,W,Unknown
Portugal,06.06. 19:45,Portugal,Chili,2,1,True,2,1,W,Unknown
Portugal,01.04. 01:00,États-Unis,Portugal,0,2,False,2,0,W,Unknown
Portugal,29.03. 03:00,Mexique,Portugal,0,0,False,0,0,D,Unknown
Portugal,16.11.2025,Portugal,Arménie,9,1,True,9,1,W,Unknown
Portugal,13.11.2025,Irlande,Portugal,2,0,False,0,2,L,Unknown
Portugal,14.10.2025,Portugal,Hongrie,2,2,True,2,2,D,Unknown
Portugal,11.10.2025,Portugal,Irlande,1,0,True,1,0,W,Unknown
Portugal,09.09.2025,Hongrie,Portugal,2,3,False,3,2,W,Unknown
Portugal,06.09.2025,Arménie,Portugal,0,5,False,5,0,W,Unknown
Portugal,08.06.2025Après TAB,PortugalVainqueur: Portugal,Espagne,2,2,True,2,2,W,Unknown
Portugal,04.06.2025,Allemagne,PortugalQualifié: Portugal,1,2,False,2,1,W,Unknown
Portugal,23.03.2025Après prol.,PortugalQualifié: Portugal,Danemark,5,2,True,5,2,W,Unknown
Portugal,20.03.2025,Danemark,Portugal,1,0,False,0,1,L,Unknown
Portugal,18.11.2024,Croatie,Portugal,1,1,False,1,1,D,Unknown
Portugal,15.11.2024,Portugal,Pologne,5,1,True,5,1,W,Unknown
Portugal,15.10.2024,Écosse,Portugal,0,0,False,0,0,D,Unknown
Portugal,12.10.2024,Pologne,Portugal,1,3,False,3,1,W,Unknown
Portugal,08.09.2024,Portugal,Écosse,2,1,True,2,1,W,Unknown
Portugal,05.09.2024,Portugal,Croatie,2,1,True,2,1,W,Unknown
Portugal,05.07.2024Après TAB,Portugal,FranceQualifié: France,0,0,True,0,0,L,Unknown
Portugal,01.07.2024Après TAB,PortugalQualifié: Portugal,Slovénie,0,0,True,0,0,W,Unknown
Portugal,26.06.2024,Géorgie,Portugal,2,0,False,0,2,L,Unknown
Portugal,22.06.2024,Turquie,Portugal,0,3,False,3,0,W,Unknown
Portugal,18.06.2024,Portugal,République Tchèque,2,1,True,2,1,W,Unknown
Portugal,11.06.2024,Portugal,Irlande,3,0,True,3,0,W,Unknown
Portugal,08.06.2024,Portugal,Croatie,1,2,True,1,2,L,Unknown
Portugal,04.06.2024,Portugal,Finlande,4,2,True,4,2,W,Unknown
Portugal,26.03.2024,Slovénie,Portugal,2,0,False,0,2,L,Unknown
Portugal,21.03.2024,Portugal,Suède,5,2,True,5,2,W,Unknown
Portugal,19.11.2023,Portugal,Islande,2,0,True,2,0,W,Unknown
Portugal,16.11.2023,Liechtenstein,Portugal,0,2,False,2,0,W,Unknown
Portugal,16.10.2023,Bosnie-Herzégovine,Portugal,0,5,False,5,0,W,Unknown
Portugal,13.10.2023,Portugal,Slovaquie,3,2,True,3,2,W,Unknown
Portugal,11.09.2023,Portugal,Luxembourg,9,0,True,9,0,W,Unknown
Portugal,08.09.2023,Slovaquie,Portugal,0,1,False,1,0,W,Unknown
Portugal,20.06.2023,Islande,Portugal,0,1,False,1,0,W,Unknown
Portugal,17.06.2023,Portugal,Bosnie-Herzégovine,3,0,True,3,0,W,Unknown
Portugal,26.03.2023,Luxembourg,Portugal,0,6,False,6,0,W,Unknown
Portugal,23.03.2023,Portugal,Liechtenstein,4,0,True,4,0,W,Unknown
Portugal,10.12.2022,MarocQualifié: Maroc,Portugal,1,0,False,0,1,L,Unknown
Portugal,06.12.2022,PortugalQualifié: Portugal,Suisse,6,1,True,6,1,W,Unknown
Portugal,02.12.2022,Corée du Sud,Portugal,2,1,False,1,2,L,Unknown
Portugal,28.11.2022,Portugal,Uruguay,2,0,True,2,0,W,Unknown
Portugal,24.11.2022,Portugal,Ghana,3,2,True,3,2,W,Unknown
Portugal,17.11.2022,Portugal,Nigéria,4,0,True,4,0,W,Unknown
Portugal,27.09.2022,Portugal,Espagne,0,1,True,0,1,L,Unknown
Portugal,24.09.2022,République Tchèque,Portugal,0,4,False,4,0,W,Unknown
Portugal,12.06.2022,Suisse,Portugal,1,0,False,0,1,L,Unknown
Portugal,09.06.2022,Portugal,République Tchèque,2,0,True,2,0,W,Unknown
Portugal,05.06.2022,Portugal,Suisse,4,0,True,4,0,W,Unknown
Portugal,02.06.2022,Espagne,Portugal,1,1,False,1,1,D,Unknown
Portugal,29.03.2022,PortugalQualifié: Portugal,Macédoine du Nord,2,0,True,2,0,W,Unknown
Portugal,24.03.2022,PortugalQualifié: Portugal,Turquie,3,1,True,3,1,W,Unknown
